action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,273278,16316891,[],CHEMBL3707980,"Fluorescence Polarization (FP) Based Competitive Assay: Binding affinities of the present compounds to XIAP linker-BIR2-BIR3 (residues 120-356), cIAP1-BIR3 (residues 253-363), and cIAP-2 BIR3 (residues 238-349) proteins were determined by fluorescence polarization (FP) based competitive assays. For cIAP-1 BIR3 and cIAP-2 BIR3 assays, a fluorescently labeled Smac mimetic (Smac-2F) was used as the fluorescent probe. The Kd values of Smac-2F to cIAP-1 BIR3 and cIAP-2 BIR3 were determined by monitoring the total fluorescence polarization of mixtures composed with the fluorescent probe at a fixed concentration and proteins with increasing concentrations up to full saturation. Fluorescence polarization values were measured using the Infinite M-1000 plate reader (Tecan U.S., Research Triangle Park, N.C.) in Microfluor 2 96-well, black, round-bottom plates (Thermo Scientific). To each well, 1 nM of SMAC-2F and increasing concentrations of protein were added to a final volume of 125 ul in the assay buffer (100 mM potassium phosphate, pH 7.5).",B,,,BAO_0000190,BAO_0000357,single protein format,CN[C@@H](C)C(=O)N[C@H]1CN(C(=O)NCCCCCCNC(=O)N2CC[C@H]3CC[C@@H](C(=O)N[C@H]4CCCC[C@@H]4c4ccccc4)N3C(=O)[C@@H](NC(=O)[C@H](C)NC)C2)CC[C@H]2CCC(C(=O)N[C@H]3CCCC[C@@H]3c3ccccc3)N2C1=O,,,CHEMBL3639096,,2014,,CHEMBL3699055,,CHEMBL3699055,,0,http://www.openphacts.org/units/Nanomolar,2576181,<,37,1,<,,IC50,nM,,3000.0,CHEMBL5462,Homo sapiens,Baculoviral IAP repeat-containing protein 2,9606,,,IC50,nM,UO_0000065,,3000.0
,273275,16318302,[],CHEMBL3707980,"Fluorescence Polarization (FP) Based Competitive Assay: Binding affinities of the present compounds to XIAP linker-BIR2-BIR3 (residues 120-356), cIAP1-BIR3 (residues 253-363), and cIAP-2 BIR3 (residues 238-349) proteins were determined by fluorescence polarization (FP) based competitive assays. For cIAP-1 BIR3 and cIAP-2 BIR3 assays, a fluorescently labeled Smac mimetic (Smac-2F) was used as the fluorescent probe. The Kd values of Smac-2F to cIAP-1 BIR3 and cIAP-2 BIR3 were determined by monitoring the total fluorescence polarization of mixtures composed with the fluorescent probe at a fixed concentration and proteins with increasing concentrations up to full saturation. Fluorescence polarization values were measured using the Infinite M-1000 plate reader (Tecan U.S., Research Triangle Park, N.C.) in Microfluor 2 96-well, black, round-bottom plates (Thermo Scientific). To each well, 1 nM of SMAC-2F and increasing concentrations of protein were added to a final volume of 125 ul in the assay buffer (100 mM potassium phosphate, pH 7.5).",B,,,BAO_0000190,BAO_0000357,single protein format,CN[C@@H](C)C(=O)N[C@H]1CN(C(=O)Nc2ccc(NC(=O)N3CC[C@H]4CC[C@@H](C(=O)N[C@H]5C[C@@H]5c5ccc(C(F)(F)F)cc5F)N4C(=O)[C@@H](NC(=O)[C@H](C)NC)C3)cc2)CC[C@H]2CC[C@@H](C(=O)N[C@H]3C[C@@H]3c3ccc(C(F)(F)F)cc3F)N2C1=O,,,CHEMBL3639096,,2014,,CHEMBL3699052,,CHEMBL3699052,,0,http://www.openphacts.org/units/Nanomolar,2576178,<,37,1,<,,IC50,nM,,3000.0,CHEMBL5462,Homo sapiens,Baculoviral IAP repeat-containing protein 2,9606,,,IC50,nM,UO_0000065,,3000.0
,298538,16318745,[],CHEMBL3707783,"In vitro Competitive Displacement Binding Assays : Modified SMAC peptides and compounds were tested for their ability to displace the fluorescent tracer from either XIAP, clAP-1 or clAP-2. BIR3 domains of clAP-1 , clAP-2 and XIAP were incubated with test compounds or SMAC based peptides and their respective peptide probes (Peptide Protein Research) in assay buffer (50mM Hepes pH 7.5, 0.025% Tween-20, 0.01 % BSA, and 1 mM DTT). Positive controls consisted of BIR3 proteins and tracer (no inhibition) and negative controls contained tracer only (100% inhibition). The samples were incubated at room temperature for 1 hr (XIAP and clAP-2) or 3hrs (clAP-1 ) prior to being read in the BMG Pherastar in Fluorescence Polarization mode (FP 485nm, 520nm, 520nm).",B,,,BAO_0000190,BAO_0000357,single protein format,C[C@@H]1CN(CC(=O)N2CCc3ccc(C(F)(F)F)cc32)CCN1,,,CHEMBL3639218,,2015,"{'bei': '13.57', 'le': '0.26', 'lle': '2.55', 'sei': '12.49'}",CHEMBL3600730,,CHEMBL3600730,4.44,0,http://www.openphacts.org/units/Nanomolar,2573334,=,37,1,=,,IC50,nM,,36000.0,CHEMBL5462,Homo sapiens,Baculoviral IAP repeat-containing protein 2,9606,,,IC50,nM,UO_0000065,,36000.0
,298532,16319099,[],CHEMBL3707783,"In vitro Competitive Displacement Binding Assays : Modified SMAC peptides and compounds were tested for their ability to displace the fluorescent tracer from either XIAP, clAP-1 or clAP-2. BIR3 domains of clAP-1 , clAP-2 and XIAP were incubated with test compounds or SMAC based peptides and their respective peptide probes (Peptide Protein Research) in assay buffer (50mM Hepes pH 7.5, 0.025% Tween-20, 0.01 % BSA, and 1 mM DTT). Positive controls consisted of BIR3 proteins and tracer (no inhibition) and negative controls contained tracer only (100% inhibition). The samples were incubated at room temperature for 1 hr (XIAP and clAP-2) or 3hrs (clAP-1 ) prior to being read in the BMG Pherastar in Fluorescence Polarization mode (FP 485nm, 520nm, 520nm).",B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)[C@H]1CN[C@H](C)CN1CC(=O)N1CCc2ccc(Br)cc21,,,CHEMBL3639218,,2015,"{'bei': '15.31', 'le': '0.35', 'lle': '3.16', 'sei': '16.37'}",CHEMBL3696489,,CHEMBL3696489,5.82,0,http://www.openphacts.org/units/Nanomolar,2573327,=,37,1,=,,IC50,nM,,1500.0,CHEMBL5462,Homo sapiens,Baculoviral IAP repeat-containing protein 2,9606,,,IC50,nM,UO_0000065,,1500.0
,273254,16319698,[],CHEMBL3707980,"Fluorescence Polarization (FP) Based Competitive Assay: Binding affinities of the present compounds to XIAP linker-BIR2-BIR3 (residues 120-356), cIAP1-BIR3 (residues 253-363), and cIAP-2 BIR3 (residues 238-349) proteins were determined by fluorescence polarization (FP) based competitive assays. For cIAP-1 BIR3 and cIAP-2 BIR3 assays, a fluorescently labeled Smac mimetic (Smac-2F) was used as the fluorescent probe. The Kd values of Smac-2F to cIAP-1 BIR3 and cIAP-2 BIR3 were determined by monitoring the total fluorescence polarization of mixtures composed with the fluorescent probe at a fixed concentration and proteins with increasing concentrations up to full saturation. Fluorescence polarization values were measured using the Infinite M-1000 plate reader (Tecan U.S., Research Triangle Park, N.C.) in Microfluor 2 96-well, black, round-bottom plates (Thermo Scientific). To each well, 1 nM of SMAC-2F and increasing concentrations of protein were added to a final volume of 125 ul in the assay buffer (100 mM potassium phosphate, pH 7.5).",B,,,BAO_0000190,BAO_0000357,single protein format,CN[C@@H](C)C(=O)N[C@H]1CN(C(=O)Nc2ccc(-c3ccc(NC(=O)N4CC[C@H]5CC[C@@H](C(=O)NC(c6ccccc6)c6ccccc6)N5C(=O)[C@@H](NC(=O)[C@H](C)NC)C4)c(C)c3)cc2C)CC[C@H]2CCC(C(=O)NC(c3ccccc3)c3ccccc3)N2C1=O,,,CHEMBL3639096,,2014,,CHEMBL3699031,,CHEMBL3699031,,0,http://www.openphacts.org/units/Nanomolar,2576157,<,37,1,<,,IC50,nM,,300.0,CHEMBL5462,Homo sapiens,Baculoviral IAP repeat-containing protein 2,9606,,,IC50,nM,UO_0000065,,300.0
,298663,16320485,[],CHEMBL3707783,"In vitro Competitive Displacement Binding Assays : Modified SMAC peptides and compounds were tested for their ability to displace the fluorescent tracer from either XIAP, clAP-1 or clAP-2. BIR3 domains of clAP-1 , clAP-2 and XIAP were incubated with test compounds or SMAC based peptides and their respective peptide probes (Peptide Protein Research) in assay buffer (50mM Hepes pH 7.5, 0.025% Tween-20, 0.01 % BSA, and 1 mM DTT). Positive controls consisted of BIR3 proteins and tracer (no inhibition) and negative controls contained tracer only (100% inhibition). The samples were incubated at room temperature for 1 hr (XIAP and clAP-2) or 3hrs (clAP-1 ) prior to being read in the BMG Pherastar in Fluorescence Polarization mode (FP 485nm, 520nm, 520nm).",B,,,BAO_0000190,BAO_0000357,single protein format,C[C@@H]1CN(CC(=O)N2CC(C)(C)c3cnc(Oc4ccccc4Cl)cc32)[C@@H](Cn2cc(F)cn2)CN1,,,CHEMBL3639218,,2015,"{'bei': '15.10', 'le': '0.29', 'lle': '3.89', 'sei': '10.26'}",CHEMBL3700051,,CHEMBL3700051,7.75,0,http://www.openphacts.org/units/Nanomolar,2577267,=,37,1,=,,IC50,nM,,18.0,CHEMBL5462,Homo sapiens,Baculoviral IAP repeat-containing protein 2,9606,,,IC50,nM,UO_0000065,,18.0
,273283,16321294,[],CHEMBL3707980,"Fluorescence Polarization (FP) Based Competitive Assay: Binding affinities of the present compounds to XIAP linker-BIR2-BIR3 (residues 120-356), cIAP1-BIR3 (residues 253-363), and cIAP-2 BIR3 (residues 238-349) proteins were determined by fluorescence polarization (FP) based competitive assays. For cIAP-1 BIR3 and cIAP-2 BIR3 assays, a fluorescently labeled Smac mimetic (Smac-2F) was used as the fluorescent probe. The Kd values of Smac-2F to cIAP-1 BIR3 and cIAP-2 BIR3 were determined by monitoring the total fluorescence polarization of mixtures composed with the fluorescent probe at a fixed concentration and proteins with increasing concentrations up to full saturation. Fluorescence polarization values were measured using the Infinite M-1000 plate reader (Tecan U.S., Research Triangle Park, N.C.) in Microfluor 2 96-well, black, round-bottom plates (Thermo Scientific). To each well, 1 nM of SMAC-2F and increasing concentrations of protein were added to a final volume of 125 ul in the assay buffer (100 mM potassium phosphate, pH 7.5).",B,,,BAO_0000190,BAO_0000357,single protein format,CN[C@@H](C)C(=O)N[C@H]1CN(C(=O)NCCCCCCNC(=O)N2CC[C@H]3CC[C@@H](C(=O)N[C@H]4CCC[C@H]4c4ccccc4)N3C(=O)[C@@H](NC(=O)[C@H](C)NC)C2)CC[C@H]2CCC(C(=O)N[C@H]3CCC[C@H]3c3ccccc3)N2C1=O,,,CHEMBL3639096,,2014,,CHEMBL3699060,,CHEMBL3699060,,0,http://www.openphacts.org/units/Nanomolar,2576186,<,37,1,<,,IC50,nM,,3000.0,CHEMBL5462,Homo sapiens,Baculoviral IAP repeat-containing protein 2,9606,,,IC50,nM,UO_0000065,,3000.0
,298629,16322441,[],CHEMBL3707783,"In vitro Competitive Displacement Binding Assays : Modified SMAC peptides and compounds were tested for their ability to displace the fluorescent tracer from either XIAP, clAP-1 or clAP-2. BIR3 domains of clAP-1 , clAP-2 and XIAP were incubated with test compounds or SMAC based peptides and their respective peptide probes (Peptide Protein Research) in assay buffer (50mM Hepes pH 7.5, 0.025% Tween-20, 0.01 % BSA, and 1 mM DTT). Positive controls consisted of BIR3 proteins and tracer (no inhibition) and negative controls contained tracer only (100% inhibition). The samples were incubated at room temperature for 1 hr (XIAP and clAP-2) or 3hrs (clAP-1 ) prior to being read in the BMG Pherastar in Fluorescence Polarization mode (FP 485nm, 520nm, 520nm).",B,,,BAO_0000190,BAO_0000357,single protein format,COC[C@H]1CN[C@H](C)CN1CC(=O)N1CC(C)(C(=O)OC)c2ccc(Br)cc21,,,CHEMBL3639218,,2015,"{'bei': '13.91', 'le': '0.31', 'lle': '4.78', 'sei': '8.89'}",CHEMBL3700008,,CHEMBL3700008,6.32,0,http://www.openphacts.org/units/Nanomolar,2577224,=,37,1,=,,IC50,nM,,480.0,CHEMBL5462,Homo sapiens,Baculoviral IAP repeat-containing protein 2,9606,,,IC50,nM,UO_0000065,,480.0
,298591,16322954,[],CHEMBL3707783,"In vitro Competitive Displacement Binding Assays : Modified SMAC peptides and compounds were tested for their ability to displace the fluorescent tracer from either XIAP, clAP-1 or clAP-2. BIR3 domains of clAP-1 , clAP-2 and XIAP were incubated with test compounds or SMAC based peptides and their respective peptide probes (Peptide Protein Research) in assay buffer (50mM Hepes pH 7.5, 0.025% Tween-20, 0.01 % BSA, and 1 mM DTT). Positive controls consisted of BIR3 proteins and tracer (no inhibition) and negative controls contained tracer only (100% inhibition). The samples were incubated at room temperature for 1 hr (XIAP and clAP-2) or 3hrs (clAP-1 ) prior to being read in the BMG Pherastar in Fluorescence Polarization mode (FP 485nm, 520nm, 520nm).",B,,,BAO_0000190,BAO_0000357,single protein format,COC[C@H]1CN[C@H](C)CN1CC(=O)N1CC(C)(C)c2cnc(Oc3ccccc3C)cc21,,,CHEMBL3639218,,2015,"{'bei': '15.87', 'le': '0.30', 'lle': '3.84', 'sei': '10.40'}",CHEMBL3699965,,CHEMBL3699965,6.96,0,http://www.openphacts.org/units/Nanomolar,2577180,=,37,1,=,,IC50,nM,,110.0,CHEMBL5462,Homo sapiens,Baculoviral IAP repeat-containing protein 2,9606,,,IC50,nM,UO_0000065,,110.0
,298631,16322962,[],CHEMBL3707783,"In vitro Competitive Displacement Binding Assays : Modified SMAC peptides and compounds were tested for their ability to displace the fluorescent tracer from either XIAP, clAP-1 or clAP-2. BIR3 domains of clAP-1 , clAP-2 and XIAP were incubated with test compounds or SMAC based peptides and their respective peptide probes (Peptide Protein Research) in assay buffer (50mM Hepes pH 7.5, 0.025% Tween-20, 0.01 % BSA, and 1 mM DTT). Positive controls consisted of BIR3 proteins and tracer (no inhibition) and negative controls contained tracer only (100% inhibition). The samples were incubated at room temperature for 1 hr (XIAP and clAP-2) or 3hrs (clAP-1 ) prior to being read in the BMG Pherastar in Fluorescence Polarization mode (FP 485nm, 520nm, 520nm).",B,,,BAO_0000190,BAO_0000357,single protein format,COC[C@H]1CN[C@H](C)CN1CC(=O)N1CC(C)(C)c2cnc(C(OC)c3ccccc3)cc21,,,CHEMBL3639218,,2015,"{'bei': '16.23', 'le': '0.30', 'lle': '4.60', 'sei': '10.98'}",CHEMBL3700011,,CHEMBL3700011,7.35,0,http://www.openphacts.org/units/Nanomolar,2577227,=,37,1,=,,IC50,nM,,45.0,CHEMBL5462,Homo sapiens,Baculoviral IAP repeat-containing protein 2,9606,,,IC50,nM,UO_0000065,,45.0
,298577,16323584,[],CHEMBL3707783,"In vitro Competitive Displacement Binding Assays : Modified SMAC peptides and compounds were tested for their ability to displace the fluorescent tracer from either XIAP, clAP-1 or clAP-2. BIR3 domains of clAP-1 , clAP-2 and XIAP were incubated with test compounds or SMAC based peptides and their respective peptide probes (Peptide Protein Research) in assay buffer (50mM Hepes pH 7.5, 0.025% Tween-20, 0.01 % BSA, and 1 mM DTT). Positive controls consisted of BIR3 proteins and tracer (no inhibition) and negative controls contained tracer only (100% inhibition). The samples were incubated at room temperature for 1 hr (XIAP and clAP-2) or 3hrs (clAP-1 ) prior to being read in the BMG Pherastar in Fluorescence Polarization mode (FP 485nm, 520nm, 520nm).",B,,,BAO_0000190,BAO_0000357,single protein format,COC[C@H]1CN[C@H](C)CN1CC(=O)N1CC(C)(C)c2cc(OC)ncc21,,,CHEMBL3639218,,2015,"{'bei': '16.24', 'le': '0.31', 'lle': '4.87', 'sei': '8.79'}",CHEMBL3699950,,CHEMBL3699950,5.89,0,http://www.openphacts.org/units/Nanomolar,2577165,=,37,1,=,,IC50,nM,,1300.0,CHEMBL5462,Homo sapiens,Baculoviral IAP repeat-containing protein 2,9606,,,IC50,nM,UO_0000065,,1300.0
,298570,16324216,[],CHEMBL3707783,"In vitro Competitive Displacement Binding Assays : Modified SMAC peptides and compounds were tested for their ability to displace the fluorescent tracer from either XIAP, clAP-1 or clAP-2. BIR3 domains of clAP-1 , clAP-2 and XIAP were incubated with test compounds or SMAC based peptides and their respective peptide probes (Peptide Protein Research) in assay buffer (50mM Hepes pH 7.5, 0.025% Tween-20, 0.01 % BSA, and 1 mM DTT). Positive controls consisted of BIR3 proteins and tracer (no inhibition) and negative controls contained tracer only (100% inhibition). The samples were incubated at room temperature for 1 hr (XIAP and clAP-2) or 3hrs (clAP-1 ) prior to being read in the BMG Pherastar in Fluorescence Polarization mode (FP 485nm, 520nm, 520nm).",B,,,BAO_0000190,BAO_0000357,single protein format,COC[C@H]1CN[C@H](C)CN1CC(=O)N1CC(C)(C)c2cc(F)c(S(=O)(=O)c3ccccc3)cc21,,,CHEMBL3639218,,2015,"{'bei': '15.01', 'le': '0.30', 'lle': '4.76', 'sei': '9.31'}",CHEMBL3699945,,CHEMBL3699945,7.35,0,http://www.openphacts.org/units/Nanomolar,2577158,=,37,1,=,,IC50,nM,,45.0,CHEMBL5462,Homo sapiens,Baculoviral IAP repeat-containing protein 2,9606,,,IC50,nM,UO_0000065,,45.0
,273243,16324306,[],CHEMBL3707980,"Fluorescence Polarization (FP) Based Competitive Assay: Binding affinities of the present compounds to XIAP linker-BIR2-BIR3 (residues 120-356), cIAP1-BIR3 (residues 253-363), and cIAP-2 BIR3 (residues 238-349) proteins were determined by fluorescence polarization (FP) based competitive assays. For cIAP-1 BIR3 and cIAP-2 BIR3 assays, a fluorescently labeled Smac mimetic (Smac-2F) was used as the fluorescent probe. The Kd values of Smac-2F to cIAP-1 BIR3 and cIAP-2 BIR3 were determined by monitoring the total fluorescence polarization of mixtures composed with the fluorescent probe at a fixed concentration and proteins with increasing concentrations up to full saturation. Fluorescence polarization values were measured using the Infinite M-1000 plate reader (Tecan U.S., Research Triangle Park, N.C.) in Microfluor 2 96-well, black, round-bottom plates (Thermo Scientific). To each well, 1 nM of SMAC-2F and increasing concentrations of protein were added to a final volume of 125 ul in the assay buffer (100 mM potassium phosphate, pH 7.5).",B,,,BAO_0000190,BAO_0000357,single protein format,CN[C@@H](C)C(=O)N[C@H]1CN(C(=O)Nc2ccc(NC(=O)N3CC[C@H]4CC[C@@H](C(=O)N[C@@H]5CCCc6ccccc65)N4C(=O)[C@@H](NC(=O)[C@H](C)NC)C3)cc2)CC[C@H]2CCC(C(=O)N[C@@H]3CCCc4ccccc43)N2C1=O,,,CHEMBL3639096,,2014,,CHEMBL3699020,,CHEMBL3699020,,0,http://www.openphacts.org/units/Nanomolar,2576146,<,37,1,<,,IC50,nM,,100.0,CHEMBL5462,Homo sapiens,Baculoviral IAP repeat-containing protein 2,9606,,,IC50,nM,UO_0000065,,100.0
,273250,16325968,[],CHEMBL3707980,"Fluorescence Polarization (FP) Based Competitive Assay: Binding affinities of the present compounds to XIAP linker-BIR2-BIR3 (residues 120-356), cIAP1-BIR3 (residues 253-363), and cIAP-2 BIR3 (residues 238-349) proteins were determined by fluorescence polarization (FP) based competitive assays. For cIAP-1 BIR3 and cIAP-2 BIR3 assays, a fluorescently labeled Smac mimetic (Smac-2F) was used as the fluorescent probe. The Kd values of Smac-2F to cIAP-1 BIR3 and cIAP-2 BIR3 were determined by monitoring the total fluorescence polarization of mixtures composed with the fluorescent probe at a fixed concentration and proteins with increasing concentrations up to full saturation. Fluorescence polarization values were measured using the Infinite M-1000 plate reader (Tecan U.S., Research Triangle Park, N.C.) in Microfluor 2 96-well, black, round-bottom plates (Thermo Scientific). To each well, 1 nM of SMAC-2F and increasing concentrations of protein were added to a final volume of 125 ul in the assay buffer (100 mM potassium phosphate, pH 7.5).",B,,,BAO_0000190,BAO_0000357,single protein format,CN[C@@H](C)C(=O)N[C@H]1CN(C(=O)Nc2ccc(Cc3ccc(NC(=O)N4CC[C@H]5CC[C@@H](C(=O)N[C@@H]6CCCc7ccccc76)N5C(=O)[C@@H](NC(=O)[C@H](C)NC)C4)cc3)cc2)CC[C@H]2CCC(C(=O)N[C@@H]3CCCc4ccccc43)N2C1=O,,,CHEMBL3639096,,2014,,CHEMBL3699027,,CHEMBL3699027,,0,http://www.openphacts.org/units/Nanomolar,2576153,<,37,1,<,,IC50,nM,,100.0,CHEMBL5462,Homo sapiens,Baculoviral IAP repeat-containing protein 2,9606,,,IC50,nM,UO_0000065,,100.0
,298536,16326727,[],CHEMBL3707783,"In vitro Competitive Displacement Binding Assays : Modified SMAC peptides and compounds were tested for their ability to displace the fluorescent tracer from either XIAP, clAP-1 or clAP-2. BIR3 domains of clAP-1 , clAP-2 and XIAP were incubated with test compounds or SMAC based peptides and their respective peptide probes (Peptide Protein Research) in assay buffer (50mM Hepes pH 7.5, 0.025% Tween-20, 0.01 % BSA, and 1 mM DTT). Positive controls consisted of BIR3 proteins and tracer (no inhibition) and negative controls contained tracer only (100% inhibition). The samples were incubated at room temperature for 1 hr (XIAP and clAP-2) or 3hrs (clAP-1 ) prior to being read in the BMG Pherastar in Fluorescence Polarization mode (FP 485nm, 520nm, 520nm).",B,,,BAO_0000190,BAO_0000357,single protein format,C[C@@H]1CN(CC(=O)N2CC(C)(C)c3ccc(Cl)cc32)CCN1,,,CHEMBL3639218,,2015,"{'bei': '16.88', 'le': '0.34', 'lle': '3.17', 'sei': '15.27'}",CHEMBL3600733,,CHEMBL3600733,5.43,1,http://www.openphacts.org/units/Nanomolar,2573332,=,37,1,=,,IC50,nM,,3700.0,CHEMBL5462,Homo sapiens,Baculoviral IAP repeat-containing protein 2,9606,,,IC50,nM,UO_0000065,,3700.0
